web-scraper-order,web-scraper-start-url,category,category-href,page,page-href,name,price,link,link-href,instock
"1597508843-1756","https://mdcomputers.in","Storage","https://mdcomputers.in/storage","5","https://mdcomputers.in/storage?page=5","Toshiba P300 1TB Desktop Hard Drive (HDWD110UZSVA)","₹3,280","Toshiba P300 1TB Desktop Hard Drive (HDWD110UZSVA)","https://mdcomputers.in/toshiba-p300-1tb-hdwd110uzsva.html","null"
"1597508645-1353","https://mdcomputers.in","Monitors","https://mdcomputers.in/monitors","2","https://mdcomputers.in/monitors?page=2","Dell E2218HN - 22 Inch Monitor (5ms Response Time, FHD TN Panel, HDMI, VGA)","₹7,528","Dell E2218HN - 22 Inch Monitor (5ms Response Time, FHD TN Panel, HDMI, VGA)","https://mdcomputers.in/dell-22-inch-e2218hn.html","null"
"1597508713-1511","https://mdcomputers.in","Cabinet (Case)","https://mdcomputers.in/cabinet","2","https://mdcomputers.in/cabinet?page=2","Cooler Master Masterbox CM694 (E-ATX) Mid Tower Cabinet - With Tempered Glass Side Panel (Black)","₹11,848","Cooler Master Masterbox CM694 (E-ATX) Mid Tower Cabinet - With Tempered Glass Side Panel (Black)","https://mdcomputers.in/cooler-master-mid-tower-masterbox-cm694-mcb-cm694-kg5n-s00.html","null"
"1597509002-3968","https://mdcomputers.in","Cooling System","https://mdcomputers.in/cooling-system","2","https://mdcomputers.in/cooling-system?page=2","Deepcool GamerStorm Captain 240 EX All in One 240mm CPU Liquid Cooler (DP-GS-H12L-CT240A4)","₹9,156","Deepcool GamerStorm Captain 240 EX All in One 240mm CPU Liquid Cooler (DP-GS-H12L-CT240A4)","https://mdcomputers.in/deepcool-gamerstorm-captain-240-ex-dp-gs-h12l-ct240a4.html","null"
"1597508867-1831","https://mdcomputers.in","Storage","https://mdcomputers.in/storage","2","https://mdcomputers.in/storage?page=2","Crucial MX500 Series 1000GB Internal SSD (CT1000MX500SSD1)","₹10,700","Crucial MX500 Series 1000GB Internal SSD (CT1000MX500SSD1)","https://mdcomputers.in/crucial-mx500-1000gb-ct1000mx500ssd1.html","null"
"1597508720-1552","https://mdcomputers.in","Power Supply","https://mdcomputers.in/smps","","","Corsair AX1000 SMPS - 1000 Watt 80 Plus Titanium Certification Fully Modular PSU With Active PFC","₹24,199","Corsair AX1000 SMPS - 1000 Watt 80 Plus Titanium Certification Fully Modular PSU With Active PFC","https://mdcomputers.in/corsair-ax1000-80-plus-titanium-cp-9020152-uk.html","null"
"1597508974-2088","https://mdcomputers.in","Cooling System","https://mdcomputers.in/cooling-system","","","AeroCool Cylon 4 ARGB 120mm CPU Air Cooler","₹2,588","AeroCool Cylon 4 ARGB 120mm CPU Air Cooler","https://mdcomputers.in/aerocool-cylon-4-argb.html","null"
"1597508764-1611","https://mdcomputers.in","Graphic Cards","https://mdcomputers.in/graphics-card","","","Colorful GeForce GTX 1050 Ti 4GB GDDR5 128-bit Gaming Graphics Card","₹11,300","Colorful GeForce GTX 1050 Ti 4GB GDDR5 128-bit Gaming Graphics Card","https://mdcomputers.in/colorful-gtx-1050-ti-gtx1050ti-nb-4g-v.html","null"
"1597508705-1494","https://mdcomputers.in","Cabinet (Case)","https://mdcomputers.in/cabinet","3","https://mdcomputers.in/cabinet?page=3","Deepcool Matrexx 55 (E-ATX) Mid Tower Cabinet With RGB LED Strip and Tempered Glass Side Panel (Black)","₹4,039","Deepcool Matrexx 55 (E-ATX) Mid Tower Cabinet With RGB LED Strip and Tempered Glass Side Panel (Black)","https://mdcomputers.in/deepcool-mid-tower-matrexx-55-tempered-glass-dp-atx-matrexx55.html","null"
"1597508954-2037","https://mdcomputers.in","Motherboard","https://mdcomputers.in/motherboards","3","https://mdcomputers.in/motherboards?page=3","GIGABYTE B550 VISION D (Wi-Fi) Motherboard (AMD Socket AM4/Ryzen 3rd Gen Series CPU/Max 128GB DDR4 5200MHz Memory)","₹26,205","GIGABYTE B550 VISION D (Wi-Fi) Motherboard (AMD Socket AM4/Ryzen 3rd Gen Series CPU/Max 128GB DDR4 5200MHz Memory)","https://mdcomputers.in/gigabyte-atx-wi-fi-motherboard-b550-vision-d.html","null"
"1597508764-1618","https://mdcomputers.in","Graphic Cards","https://mdcomputers.in/graphics-card","","","Colorful GeForce RTX 2060 Super V 8GB GDDR6 256-Bit Gaming Graphics Card","₹35,499","Colorful GeForce RTX 2060 Super V 8GB GDDR6 256-Bit Gaming Graphics Card","https://mdcomputers.in/colorful-rtx-2060-super-v-8gb-gddr6-g-c2060s-8g-v.html","null"
"1597508858-1795","https://mdcomputers.in","Storage","https://mdcomputers.in/storage","3","https://mdcomputers.in/storage?page=3","Hikvision C100 480GB 3D NAND Internal SSD (HS-SSD-C100/480G)","₹5,817","Hikvision C100 480GB 3D NAND Internal SSD (HS-SSD-C100/480G)","https://mdcomputers.in/hikvision-hs-ssd-c100-480g.html","null"
"1597508713-1518","https://mdcomputers.in","Cabinet (Case)","https://mdcomputers.in/cabinet","2","https://mdcomputers.in/cabinet?page=2","Corsair 275R (ATX) Mid Tower Cabinet - With Tempered Glass Side Panel (Black)","₹7,350","Corsair 275R (ATX) Mid Tower Cabinet - With Tempered Glass Side Panel (Black)","https://mdcomputers.in/corsair-mid-tower-275r-tempered-glass-black-cc-9011132-ww.html","null"
"1597508727-1561","https://mdcomputers.in","Power Supply","https://mdcomputers.in/smps","3","https://mdcomputers.in/smps?page=3","Gigabyte B700H SMPS - 700 Watt 80 Plus Bronze Certification PSU With Active PFC","₹4,841","Gigabyte B700H SMPS - 700 Watt 80 Plus Bronze Certification PSU With Active PFC","https://mdcomputers.in/gigabyte-700-watt-80-plus-bronze-b700h.html","null"
"1597508965-2066","https://mdcomputers.in","Motherboard","https://mdcomputers.in/motherboards","2","https://mdcomputers.in/motherboards?page=2","Asus ROG Strix B365-F Gaming Motherboard (Intel Socket 1151/9th and 8th Generation Core Series CPU/Max 64GB DDR4 2666MHz Memory)","₹13,732","Asus ROG Strix B365-F Gaming Motherboard (Intel Socket 1151/9th and 8th Generation Core Series CPU/Max 64GB DDR4 2666MHz Memory)","https://mdcomputers.in/asus-rog-strix-b365-f-gaming.html","null"
"1597508824-1708","https://mdcomputers.in","Storage","https://mdcomputers.in/storage","","","Adata Ultimate SU650 240GB 3D NAND M.2 Internal SSD (ASU650NS38-240GT-C)","₹3,350","Adata Ultimate SU650 240GB 3D NAND M.2 Internal SSD (ASU650NS38-240GT-C)","https://mdcomputers.in/adata-ultimate-su650-240gb-m-2-asu650ns38-240gt-c.html","null"
"1597508786-1670","https://mdcomputers.in","Graphic Cards","https://mdcomputers.in/graphics-card","3","https://mdcomputers.in/graphics-card?page=3","Sapphire Radeon RX 5500 XT Pulse OC 8GB GDDR6 128-bit Gaming Graphics Card (11295-01-20G)","₹21,541","Sapphire Radeon RX 5500 XT Pulse OC 8GB GDDR6 128-bit Gaming Graphics Card (11295-01-20G)","https://mdcomputers.in/sapphire-rx-5500-xt-pulse-oc-8gb-gddr6-11295-01-20g.html","null"
"1597508882-1884","https://mdcomputers.in","Memory (Ram)","https://mdcomputers.in/memory","5","https://mdcomputers.in/memory?page=5","TeamGroup T-Force TF3D48G3000HC16C01 Desktop Ram Delta RGB Series 8GB (8GBx1) DDR4 3000MHz Black","₹4,450","TeamGroup T-Force TF3D48G3000HC16C01 Desktop Ram Delta RGB Series 8GB (8GBx1) DDR4 3000MHz Black","https://mdcomputers.in/teamgroup-t-force-delta-rgb-8gb-ddr4-3000mhz-tf3d48g3000hc16c01.html","null"
"1597508654-1384","https://mdcomputers.in","Cabinet (Case)","https://mdcomputers.in/cabinet","","","AeroCool Tor ARGB (ATX) Mid Tower Cabinet With Tempered Glass Side Panel And ARGB Controller (Black)","₹6,482","AeroCool Tor ARGB (ATX) Mid Tower Cabinet With Tempered Glass Side Panel And ARGB Controller (Black)","https://mdcomputers.in/aerocool-mid-tower-tor-argb-tor-g-bk-v1.html","null"
"1597508824-1706","https://mdcomputers.in","Storage","https://mdcomputers.in/storage","","","Adata Ultimate SU650 120GB 3D NAND M.2 Internal SSD (ASU650NS38-120GT-C)","₹2,262","Adata Ultimate SU650 120GB 3D NAND M.2 Internal SSD (ASU650NS38-120GT-C)","https://mdcomputers.in/adata-ultimate-su650-120gb-m-2-asu650ns38-120gt-c.html","null"
"1597508705-1486","https://mdcomputers.in","Cabinet (Case)","https://mdcomputers.in/cabinet","3","https://mdcomputers.in/cabinet?page=3","Deepcool Dukase V3 (ATX) Mid Tower Cabinet With Transparent Side Panel (Black)","₹5,064","Deepcool Dukase V3 (ATX) Mid Tower Cabinet With Transparent Side Panel (Black)","https://mdcomputers.in/deepcool-mid-tower-dukase-v3-dp-atx-dukbk-v3.html","null"
"1597508824-1716","https://mdcomputers.in","Storage","https://mdcomputers.in/storage","","","Adata XPG SX6000 Lite 128GB 3D NAND M.2 NVMe Internal SSD (ASX6000LNP-128GT-C)","₹3,016","Adata XPG SX6000 Lite 128GB 3D NAND M.2 NVMe Internal SSD (ASX6000LNP-128GT-C)","https://mdcomputers.in/adata-xpg-sx6000-lite-128gb-m-2-asx6000lnp-128gt-c.html","null"
"1597508954-2026","https://mdcomputers.in","Motherboard","https://mdcomputers.in/motherboards","3","https://mdcomputers.in/motherboards?page=3","ASUS TUF Gaming Z490 Plus Motherboard (Intel Socket 1200/10th Generation Core Series CPU/Max 128GB DDR4-4600MHz Memory)","₹19,900","ASUS TUF Gaming Z490 Plus Motherboard (Intel Socket 1200/10th Generation Core Series CPU/Max 128GB DDR4-4600MHz Memory)","https://mdcomputers.in/asus-tuf-gaming-z490-plus.html","null"
"1597508654-1379","https://mdcomputers.in","Cabinet (Case)","https://mdcomputers.in/cabinet","","","AeroCool Bolt RGB (ATX) Mid Tower Cabinet With Transparent Side Panel (Black)","₹2,700","AeroCool Bolt RGB (ATX) Mid Tower Cabinet With Transparent Side Panel (Black)","https://mdcomputers.in/aerocool-mid-tower-bolt-rgb.html","null"
"1597508993-2139","https://mdcomputers.in","Cooling System","https://mdcomputers.in/cooling-system","3","https://mdcomputers.in/cooling-system?page=3","Thermaltake Contac 16 92mm CPU Air Cooler","₹1,516","Thermaltake Contac 16 92mm CPU Air Cooler","https://mdcomputers.in/thermaltake-air-cooler-contac-16-clp0598.html","null"
"1597508867-1825","https://mdcomputers.in","Storage","https://mdcomputers.in/storage","2","https://mdcomputers.in/storage?page=2","Crucial BX500 240GB 3D NAND Internal SSD (CT240BX500SSD1)","₹3,200","Crucial BX500 240GB 3D NAND Internal SSD (CT240BX500SSD1)","https://mdcomputers.in/crucial-bx500-240gb-ct240bx500ssd1.html","null"
"1597508720-1536","https://mdcomputers.in","Power Supply","https://mdcomputers.in/smps","","","Antec NE650M SMPS - 650 Watt 80 Plus Bronze Certification Neo Eco Modular PSU With Active PFC","₹4,994","Antec NE650M SMPS - 650 Watt 80 Plus Bronze Certification Neo Eco Modular PSU With Active PFC","https://mdcomputers.in/antec-ne-650m.html","null"
"1597508764-1615","https://mdcomputers.in","Graphic Cards","https://mdcomputers.in/graphics-card","","","Colorful GeForce GTX 1660 Super V 6GB GDDR6 192-Bit Gaming Graphics Card","₹21,200","Colorful GeForce GTX 1660 Super V 6GB GDDR6 192-Bit Gaming Graphics Card","https://mdcomputers.in/colorful-gtx-1660-super-v-6gb-gddr6-g-c1660s-6g-v.html","null"
"1597508690-1466","https://mdcomputers.in","Cabinet (Case)","https://mdcomputers.in/cabinet","4","https://mdcomputers.in/cabinet?page=4","Nzxt H510i (ATX) Mid Tower Cabinet With Tempered Glass Side Panel, Fan Controller And ARGB LED Strip (Matte Black)","₹10,000","Nzxt H510i (ATX) Mid Tower Cabinet With Tempered Glass Side Panel, Fan Controller And ARGB LED Strip (Matte Black)","https://mdcomputers.in/nzxt-h510i-matte-black-tempered-glass-ca-h510i-b1.html","null"
"1597508662-1434","https://mdcomputers.in","Cabinet (Case)","https://mdcomputers.in/cabinet","5","https://mdcomputers.in/cabinet?page=5","Deepcool Kendomen Red (ATX) Mid Tower Cabinet With Transparent Side Panel (Black)","₹4,523","Deepcool Kendomen Red (ATX) Mid Tower Cabinet With Transparent Side Panel (Black)","https://mdcomputers.in/deepcool-kendomen-red-led-dp-ccatx-kdm5fbkrd.html","null"
"1597508928-1998","https://mdcomputers.in","Motherboard","https://mdcomputers.in/motherboards","5","https://mdcomputers.in/motherboards?page=5","MSI Z490-A PRO Motherboard (Intel Socket 1200/10th Generation Core Series CPU/Max 128GB DDR4-4800MHz Memory)","₹16,900","MSI Z490-A PRO Motherboard (Intel Socket 1200/10th Generation Core Series CPU/Max 128GB DDR4-4800MHz Memory)","https://mdcomputers.in/msi-z490-a-pro.html","null"
"1597508772-1631","https://mdcomputers.in","Graphic Cards","https://mdcomputers.in/graphics-card","4","https://mdcomputers.in/graphics-card?page=4","Zotac Gaming GeForce GTX 1660 Ti 6GB GDDR6 192-bit Gaming Graphics Card, Super Compact, ZT-T16610F-10L","₹24,000","Zotac Gaming GeForce GTX 1660 Ti 6GB GDDR6 192-bit Gaming Graphics Card, Super Compact, ZT-T16610F-10L","https://mdcomputers.in/zotac-geforce-gtx-1660-ti-twin-fan-6gb-gddr6-zt-t16610f-10l.html","null"
"1597508786-1654","https://mdcomputers.in","Graphic Cards","https://mdcomputers.in/graphics-card","3","https://mdcomputers.in/graphics-card?page=3","Msi GeForce RTX 2080 Ventus V2 8GB GDDR6 256-bit Gaming Graphics Card","₹65,373","Msi GeForce RTX 2080 Ventus V2 8GB GDDR6 256-bit Gaming Graphics Card","https://mdcomputers.in/msi-rtx-2080-ventus-v2-8gb.html","null"
"1597509028-4054","https://mdcomputers.in","Corsair Hydro X","https://mdcomputers.in/corsair_hydro_x.html","","","CORSAIR Hydro X Series XC7 RGB White CPU Water Block (115X/AM4)","₹6,603","CORSAIR Hydro X Series XC7 RGB White CPU Water Block (115X/AM4)","https://mdcomputers.in/corsair-cpu-water-block-hydro-x-xc7-rgb-115x-am4-cx-9010005-ww.html","null"
"1597508843-1760","https://mdcomputers.in","Storage","https://mdcomputers.in/storage","5","https://mdcomputers.in/storage?page=5","Western Digital Blue 1TB 7200 RPM Desktop Hard Drive (WD10EZEX)","₹3,377","Western Digital Blue 1TB 7200 RPM Desktop Hard Drive (WD10EZEX)","https://mdcomputers.in/western-digital-1tb-blue-wd10ezex.html","null"
"1597508890-1894","https://mdcomputers.in","Memory (Ram)","https://mdcomputers.in/memory","4","https://mdcomputers.in/memory?page=4","G.Skill F4-3600C18D-32GTZN Desktop Ram Trident Z Neo Series 32GB (16GBx2) DDR4 3600MHz RGB","₹19,800","G.Skill F4-3600C18D-32GTZN Desktop Ram Trident Z Neo Series 32GB (16GBx2) DDR4 3600MHz RGB","https://mdcomputers.in/g.skill-trident-z-neo-32gb-ddr4-3600mhz-rgb-f4-3600c18d-32gtzn.html","null"
"1597508772-1643","https://mdcomputers.in","Graphic Cards","https://mdcomputers.in/graphics-card","4","https://mdcomputers.in/graphics-card?page=4","Zotac Graphics Card GT 710 2GB DDR3 (ZT-71310-10L)","₹3,300","Zotac Graphics Card GT 710 2GB DDR3 (ZT-71310-10L)","https://mdcomputers.in/zotac-gt-710-2gb-ddr3-zt-71310-10l-html","null"
"1597508906-1942","https://mdcomputers.in","Memory (Ram)","https://mdcomputers.in/memory","2","https://mdcomputers.in/memory?page=2","Corsair CMK16GX4M1D3000C16 Desktop Ram Vengeance Lpx Series - 16GB (16GBx1) DDR4 3000MHz Black","₹6,898","Corsair CMK16GX4M1D3000C16 Desktop Ram Vengeance Lpx Series - 16GB (16GBx1) DDR4 3000MHz Black","https://mdcomputers.in/corsair-vengeance-lpx-16gb-ddr4-3000mhz-black-cmk16gx4m1d3000c16-html","null"
"1597508897-1924","https://mdcomputers.in","Memory (Ram)","https://mdcomputers.in/memory","3","https://mdcomputers.in/memory?page=3","G.Skill F4-3000C16S-8GTZR Desktop Ram Trident Z RGB Series 8GB (8GBx1) DDR4 3000MHz","₹5,100","G.Skill F4-3000C16S-8GTZR Desktop Ram Trident Z RGB Series 8GB (8GBx1) DDR4 3000MHz","https://mdcomputers.in/g-skill-trident-z-rgb-8gb-ddr4-3000mhz-f4-3000c16s-8gtzr.html","null"
"1597508824-1700","https://mdcomputers.in","Storage","https://mdcomputers.in/storage","","","Adata HV320 2TB Black External Hard Drive (AHV320-2TU31-CBK)","₹5,385","Adata HV320 2TB Black External Hard Drive (AHV320-2TU31-CBK)","https://mdcomputers.in/adata-hv320-2tb-black-ahv320-2tu31-cbk.html","null"
"1597508705-1487","https://mdcomputers.in","Cabinet (Case)","https://mdcomputers.in/cabinet","3","https://mdcomputers.in/cabinet?page=3","Deepcool E Shield (E ATX) Mid Tower Cabinet With Tempered Glass Side Panel (Black)","₹3,581","Deepcool E Shield (E ATX) Mid Tower Cabinet With Tempered Glass Side Panel (Black)","https://mdcomputers.in/deepcool-e-shield-mid-tower-tempered-glass-dp-atx-e-shield.html","null"
"1597508867-1822","https://mdcomputers.in","Storage","https://mdcomputers.in/storage","2","https://mdcomputers.in/storage?page=2","Corsair Force Series MP600 500GB Gen4 PCIe x4 NVMe M.2 3D TLC NAND Internal SSD (CSSD-F500GBMP600)","₹12,000","Corsair Force Series MP600 500GB Gen4 PCIe x4 NVMe M.2 3D TLC NAND Internal SSD (CSSD-F500GBMP600)","https://mdcomputers.in/corsair-force-mp600-500gb-nvme-m-2-cssd-f500gbmp600.html","null"
"1597508654-1398","https://mdcomputers.in","Cabinet (Case)","https://mdcomputers.in/cabinet","","","Antec VSK10 Window (M-ATX) Mini Tower Cabinet with Transparent side panel (Black)","₹3,000","Antec VSK10 Window (M-ATX) Mini Tower Cabinet with Transparent side panel (Black)","https://mdcomputers.in/antec-mini-tower-vsk10-window.html","null"
"1597508940-2002","https://mdcomputers.in","Motherboard","https://mdcomputers.in/motherboards","4","https://mdcomputers.in/motherboards?page=4","Gigabyte X570 Aorus Ultra (Wi-Fi) Motherboard (Amd Socket AM4/Ryzen Series CPU/Max 128GB DDR4 4400MHz Memory)","₹30,101","Gigabyte X570 Aorus Ultra (Wi-Fi) Motherboard (Amd Socket AM4/Ryzen Series CPU/Max 128GB DDR4 4400MHz Memory)","https://mdcomputers.in/gigabyte-x570-aorus-ultra.html","null"
"1597508954-2049","https://mdcomputers.in","Motherboard","https://mdcomputers.in/motherboards","3","https://mdcomputers.in/motherboards?page=3","Gigabyte X570 Aorus Elite WIFI Motherboard (Amd Socket AM4/Ryzen Series CPU/Max 128GB DDR4 4000MHz Memory)","₹22,000","Gigabyte X570 Aorus Elite WIFI Motherboard (Amd Socket AM4/Ryzen Series CPU/Max 128GB DDR4 4000MHz Memory)","https://mdcomputers.in/gigabyte-x570-aorus-elite-wifi.html","null"
"1597509012-4031","https://mdcomputers.in","Processor","https://mdcomputers.in/processor","","","AMD RYZEN 9 3950X (16 CORES 32 THREADS,WITH MAX BOOST CLOCK OF 4.7GHz,BASE CLOCK OF 3.5GHz AND 72MB GAME CACHE)","₹68,701","AMD RYZEN 9 3950X (16 CORES 32 THREADS,WITH MAX BOOST CLOCK OF 4.7GHz,BASE CLOCK OF 3.5GHz AND 72MB GAME CACHE)","https://mdcomputers.in/amd-hexakaideca-core-ryzen-9-3950x.html","null"
"1597508654-1387","https://mdcomputers.in","Cabinet (Case)","https://mdcomputers.in/cabinet","","","Antec Dark Phantom DP501 (ATX) Mid Tower Cabinet With Tempered Glass Side Panel And RGB Controller (Black)","₹4,633","Antec Dark Phantom DP501 (ATX) Mid Tower Cabinet With Tempered Glass Side Panel And RGB Controller (Black)","https://mdcomputers.in/antec-mid-tower-dark-phantom-dp501.html","null"
"1597508805-1696","https://mdcomputers.in","Graphic Cards","https://mdcomputers.in/graphics-card","2","https://mdcomputers.in/graphics-card?page=2","Inno3d GeForce RTX 2080 Super Ichill X3 Ultra RGB 8GB GDDR6 256-bit Gaming Graphics Card","₹68,934","Inno3d GeForce RTX 2080 Super Ichill X3 Ultra RGB 8GB GDDR6 256-bit Gaming Graphics Card","https://mdcomputers.in/inno3d-rtx-2080-super-ichill-x3-ultra-rgb-8gb-c208s3-08d6x-1780va26.html","null"
"1597508645-1357","https://mdcomputers.in","Monitors","https://mdcomputers.in/monitors","2","https://mdcomputers.in/monitors?page=2","HP 19KA - 19 Inch Monitor (5ms Response Time, HD TN Panel, VGA)","₹5,300","HP 19KA - 19 Inch Monitor (5ms Response Time, HD TN Panel, VGA)","https://mdcomputers.in/hp-19ka-19-inch-t3u82a6.html","null"
"1597508965-2069","https://mdcomputers.in","Motherboard","https://mdcomputers.in/motherboards","2","https://mdcomputers.in/motherboards?page=2","Asus ROG Strix TRX40-E Gaming Motherboard (Amd Socket sTRX4/3rd Gen Ryzen Threadripper Series CPU/MAX 256GB DDR4 4666MHz Memory)","₹47,391","Asus ROG Strix TRX40-E Gaming Motherboard (Amd Socket sTRX4/3rd Gen Ryzen Threadripper Series CPU/MAX 256GB DDR4 4666MHz Memory)","https://mdcomputers.in/asus-rog-strix-trx40-e-gaming.html","null"
